40573 42422
57861 -98818 -76576
66875 84013 25765
58524 -71222 -76830
71742 -45093 -72405
55331 40816 2719
40339 -19804 -19131
9906 -83947 -51922
16393 41083 -63227
74135 -85724 76512
61859 41663 14703
69072 5482 28539
51691 -12839 61617
79298 -95812 45429
12880 57491 61171
56688 -19240 -83277
3243 -53037 -1609
6877 -94396 -9714
25852 -52082 -40677
9742 12491 -85487
17838 -48282 9947
73900 14791 -8425
61317 -35904 -69323
68414 42464 -35047
13536 -8567 -47093
37822 -98847 -43022
6987 68763 68538
56378 53621 35738
68951 -20163 -11992
61858 79484 -5329
52863 31301 40193
24777 30159 3925
63227 -90680 11708
58924 91030 -85561
51218 24098 -46734
66297 -56907 -37091
71001 25386 -92314
53541 -82518 -33660
77683 58767 95495
30133 -92191 24304
19591 36428 15474
9800 -26676 -26820
57793 -30853 -3651
78364 78517 97138
30682 -44749 36098
69680 54702 87707
65613 65304 -84257
78022 14743 -30910
60804 49015 -95275
21677 -3119 -46256
29294 65204 -41246
61936 -43411 46075
39080 -403 -85941
68449 8977 5347
54166 -46241 25323
18972 34365 48885
12820 27957 4740
28693 -15841 -17566
2365 -56809 -84434
56137 -53160 -63250
29403 -76292 70351
42905 9053 17115
12844 -19097 -92121
12737 68710 -82332
15177 -13461 -43401
45212 -89547 -67683
24747 96422 -29278
34381 -64370 -55418
3903 86398 97636
76555 51896 -78373
44985 -93580 -13822
57660 29172 27101
51738 -66759 87110
20470 5895 -76107
42014 -93131 88726
68079 54552 -73655
68048 -61687 75960
71493 -94473 60893
23920 -93947 -77150
79249 39950 -10992
61689 -89794 -60441
16592 -10537 -16181
55613 66808 -19099
70393 -56057 -46082
82174 20862 -69362
73513 258 -60314
4276 -86665 82105
30179 -93760 13268
611 -87908 -58066
8024 3473 -9275
8023 39184 -82478
53972 45439 80646
10481 -9893 50240
82172 -81703 -61202
31717 -20325 -87202
56567 69726 -57485
36667 -4595 -64977
37493 46187 86361
59322 -98828 96563
3028 -41543 44587
44829 -17314 65474
15965 -41563 -31208
80987 63302 -97306
4511 91815 -32009
71398 -16844 100000
15598 -94489 47317
11755 -38848 55950
12501 -89052 -12378
45009 -62776 -31151
6413 -15197 59505
23756 44656 3253
46894 -11629 -34
45160 -72049 53418
22017 -60714 98177
39694 -56389 31355
59397 -43724 92709
76622 -16635 -22683
28074 -25852 14945
31489 18599 2191
18604 36714 30151
6655 -74632 21000
58686 -43622 -49559
77478 -23673 -42386
6946 -91952 -23470
60679 58941 18481
36699 73112 -64666
18083 -42124 19428
10735 1845 55037
20157 47127 37777
5540 7373 39198
15493 -64479 -57663
43074 -78382 -51549
38760 90665 -35935
24890 -89332 -98289
38540 88790 7173
23775 1329 -61367
46150 77156 -83387
38338 -22726 -80957
42076 21890 8753
71897 -68090 -22615
74140 89477 33209
31425 -79703 29178
13864 -48346 45485
67910 31756 71291
72145 -74693 -25962
18679 -79505 -80336
79303 -3070 -75642
10567 56051 16372
36278 -84228 -68667
10653 11067 33206
44090 78102 7407
14255 49843 43940
37450 -32341 7697
68711 -44460 -34089
67916 63183 -68052
77930 -16602 89517
45332 -94503 51941
14871 73147 -76674
30409 32222 -27238
21869 3239 -966
12814 83341 99072
70160 8539 -92200
44501 -55273 31860
17503 12105 3282
8962 74156 -16497
21022 35275 -20026
79362 92228 29033
65836 97831 -72287
5097 88739 24092
38951 81333 23917
78140 -52189 -20441
51166 -17441 10368
72963 50582 -62909
80062 -68039 -42902
43964 -31652 -18377
76388 60819 91325
30629 65254 -7036
26422 -79153 -46190
34110 -55404 56684
11025 65685 -46525
7075 -6438 -94916
53468 -57485 62902
76104 -347 -87237
56828 5067 -35652
11853 -16673 -6314
58637 7541 26858
15947 -63547 94965
39563 -62132 -30009
40968 6600 57444
70528 -18123 -22230
68297 41385 10183
56632 -52669 43409
81518 -13778 20923
63701 27822 76769
20073 -34889 68969
9694 10339 95297
38823 -8364 44784
23018 36910 -26612
61046 -13200 45626
47435 -21765 41853
11295 99236 47763
28808 46005 -50575
38039 -37131 -3467
12039 47280 -94834
15707 -14119 -31190
20614 -30448 44637
60293 -40711 -76450
14866 33086 -95073
76222 -37264 -70075
12833 59345 42941
66134 66320 15900
2963 -97136 -24183
6324 -8474 73295
10471 -409 91196
31005 96100 80729
82985 -75975 -43741
38945 69063 41968
52356 -92703 -32164
75472 60247 -50343
69826 22375 -74985
42346 -72738 -17686
41526 -66524 -68367
64984 -53294 40006
9070 419 -95625
47517 -19768 -75967
28638 75004 33543
36216 -54625 85378
6552 -22154 -10119
73543 -94021 59147
46328 -43764 21369
62215 -66945 12528
36812 46806 -30991
66920 21554 12654
67630 53481 -40387
65100 45226 -15102
79030 -24544 -19314
21138 88021 80094
42839 43923 17838
13137 -56312 -87218
4900 15256 39062
25534 41088 70345
71734 53081 -14952
59078 90535 46623
55365 -97472 47845
65407 87796 29318
20462 -88831 -37054
18340 91739 -13198
9714 -25807 -96593
39017 -54575 10519
74304 65109 -75396
47558 76628 99463
5703 -7525 -87932
63026 -97886 -72330
39992 88715 29880
51724 -93844 -35550
52154 7978 97739
21864 -56519 -69582
42969 -6821 24445
23537 -76073 -96065
44397 -15934 44594
4838 -35070 82817
21109 68250 44544
46628 67222 -6016
2869 41395 90478
44197 44606 51321
66817 -34998 -44080
76822 -82010 -85226
58279 98585 56003
78569 -39103 75131
15310 95475 -66395
6179 88169 62839
14883 -56586 76250
56742 70037 -86377
32596 23508 -28903
58447 -91063 92265
15538 64346 92532
61914 -66400 -30813
62454 84793 -39667
75007 41929 -99625
32056 38895 -83350
82748 -12379 -36708
68997 1599 75330
31804 44381 -7492
61231 68266 -91691
14017 55587 89646
37766 -90861 -28897
38840 67701 3929
25464 -37489 -33510
48503 -62115 11132
23323 89656 -16753
45223 8168 -51059
12490 -71007 71219
43611 86568 -25965
73410 -32262 -24503
58424 -69173 -34328
66983 -36888 66775
25714 36761 11562
72140 70585 -4110
73036 19379 -31531
62660 91508 94333
79223 90815 34821
34644 -20970 37110
80617 12472 -74334
47999 -51968 -488
78910 38469 -88720
11391 22486 -24724
9922 3605 -46522
49032 -84842 78762
61191 21653 56630
42336 58470 58577
40028 -52114 -15390
58806 -6435 -37871
60360 -54735 54430
30505 15405 -58358
35527 13128 65358
52056 21816 16759
67665 58913 26774
14349 -90030 77672
38243 -75485 -10863
1164 27253 -68079
24516 44137 -38316
47064 68988 -33697
11752 -57296 38383
72943 9237 98478
41732 -50568 -40845
36383 44861 45493
57005 22841 75182
1507 56458 80976
69745 51173 -59909
49051 -81408 -8579
37191 -97701 -40343
64187 -96729 -8292
4235 -37338 33216
63993 -48841 -32577
52271 90401 10257
50338 -65769 38783
65762 -62861 -29625
18262 97489 -65309
46573 98483 42022
82559 -28254 -87139
36330 -96248 -56643
50323 -3288 40517
2175 46431 -79248
41683 43673 94344
25575 54495 -57899
37316 -56187 95558
19861 -55946 -72458
3976 17157 -37635
5727 12591 26232
56631 28235 -10601
46040 -89796 49389
34354 25352 8703
44939 -80254 -36583
27793 -79586 24340
15894 21447 12641
70916 -30062 84338
39021 58157 -59801
2575 38923 66844
7540 96738 -9994
28118 -10760 -43141
70433 54731 -46294
25444 -60673 -88932
2497 -17193 -4854
19791 64443 -30282
80755 98168 -32139
64574 -3653 -8210
9810 26929 -31651
54598 4826 -68754
20489 43728 59383
29871 12662 52438
10395 -22235 78803
78543 76601 52605
59450 -79124 59629
28138 -98603 -92689
70479 10392 56221
52335 -49712 35394
75671 -70420 23355
38527 94854 90399
63199 85283 -25517
71823 -68505 -30639
22195 -63240 -94307
64435 -30104 79981
27070 72385 -16391
23347 -70954 -14
28987 69157 1448
67390 30154 28196
1274 -43299 -20169
25416 -40455 -74529
21462 -22319 -65797
12627 -72508 89746
65746 -64117 -17895
76800 66491 89783
72060 52487 -97970
48022 80291 -73396
70594 -96507 -81969
13510 -51484 74266
32279 69757 -8300
50097 66911 -14973
33835 -1496 56721
35118 -69734 -42529
76946 17184 20692
56906 77777 19323
71820 60833 -3881
55551 -49180 5424
27616 742 -99416
63627 -31193 12632
66857 -35876 38672
9408 -38275 -99212
34664 56282 55238
46649 -80486 -3392
81130 -63330 -31922
21992 -87674 41147
1711 74014 50197
60835 75802 7728
47462 -65043 -84776
42126 95055 88551
26909 34073 -91256
13451 -88776 99453
18945 93463 -85779
27189 58371 60347
11589 -30957 -563
8606 -94658 -83818
14842 -60991 95909
43708 -20729 44403
6814 -7755 -58109
51632 6506 47463
71953 58608 -64549
30537 22797 87792
34888 -90680 58334
62112 49944 87651
23025 -17018 62646
20481 30916 -34245
13035 -2013 -68375
23017 29209 -85666
6622 39861 45833
45853 9917 60507
53327 26496 43583
26075 97817 -21785
61350 -68930 21198
57685 20961 -84204
31746 -8981 -54249
75780 -52925 18956
76337 -48035 -38118
69044 9014 -19598
67732 -23144 3860
49087 7899 -26896
68281 -55911 2126
42148 -7162 -61773
35711 -72885 73157
63300 -98235 -62890
52472 -21658 -40257
59581 73606 -57887
70051 -8143 90627
38208 40248 11707
80246 -97360 60737
25836 58810 -80321
27117 48207 -43827
77395 -97774 57333
67186 67915 55279
31951 55672 63664
2979 -23569 -14122
40170 -61166 17119
11395 -92850 65819
65156 28986 -40103
66843 39972 -19436
71333 68631 65221
52105 -92856 87167
9453 -78442 -32676
28651 9859 -71908
14552 40138 -66286
12927 87426 18455
23341 58234 62321
57343 -18209 24052
30303 -82831 -38083
25899 70295 72967
10560 38179 -76763
46305 -33973 45178
55931 -94082 -37638
55144 -12831 -14914
21493 -92101 -30611
4195 73660 -5425
73315 30761 -2756
51856 -82014 72157
38144 -43353 -91423
52645 85314 -74747
73777 -51939 -8981
44661 -13241 -27565
5460 -63052 -89055
43596 -73535 83421
73108 -46495 -64596
54942 -58529 -38653
18743 -66496 -59060
25800 83156 94057
59014 -58009 -62631
34677 -27077 -72610
52940 -97229 -71573
26694 -60738 -81515
77633 -17732 24218
61127 3464 89164
20385 4485 -16357
67069 3714 52726
43111 13673 10491
28872 -20920 197
29328 -49576 26876
37397 -1577 87096
19222 66491 30701
52995 -68974 213
15893 -71203 14960
32647 24869 35650
21339 -448 -81503
23814 -545 -16294
44252 -74224 18533
55067 -61353 -66822
36510 -58892 -42675
4756 -74240 -75483
75318 -10696 -5819
28009 -33424 -15273
37110 -34860 -59579
62518 -46497 16091
6209 57711 78862
47592 -22633 -93956
12521 53767 43520
21402 -59608 97457
78589 -40962 51518
28839 -22621 -82880
61791 -66577 -28858
17718 -99332 -17310
60408 -92729 93269
15754 70482 48356
67032 92860 -57986
57938 49540 49763
18665 -55690 -76060
20510 -2168 34116
26528 40504 99675
76292 -19602 83523
68038 61663 -62331
14183 39249 33686
61170 -59701 -73135
63488 35121 59473
64596 88090 15315
51855 15401 -77235
53922 4877 5997
41448 3006 4228
29518 -64625 -59919
73004 46735 -64045
7580 13094 -32026
58846 29948 64448
2426 40549 -56938
60406 -38992 -82947
77716 -3938 -39235
52568 7082 88877
5938 55687 50272
10787 -28576 99405
44528 -17109 27232
60891 -8868 -24822
5522 -38575 48933
58155 56474 24066
17328 -56311 85159
12097 -44194 -50729
20622 -58580 -17776
51583 -68733 3709
62900 -50829 -37369
14 30878 -9206
28099 22304 73140
71770 -65791 66015
7045 82264 -77603
77034 -71667 83971
35855 20339 -58442
5281 -1953 -69892
14441 -88989 -20667
54729 16241 -66433
68787 20362 99286
65666 88860 21253
55291 -65377 98941
38769 -8779 16349
46704 -69764 51401
82728 -18744 -31492
76643 36149 -38978
41217 -35400 -42981
12800 30160 -23565
62031 49538 -15601
82558 73580 21782
49431 36665 -35665
45753 -83854 -58710
27857 80564 -77198
2525 95918 -39859
29247 91837 77595
78723 -60530 -4978
73843 66297 61592
13531 89749 70263
62650 -26783 80184
26799 85817 37762
14670 -57056 62095
43730 -2495 16229
68816 1789 57959
68027 38575 45185
39877 -54198 -11554
6127 91430 56505
22898 -91208 17546
5227 -77076 -12531
78703 -35446 16844
53877 8667 -71259
13521 -80999 38974
79920 -40540 -83546
78711 18023 83987
41748 -73550 -2207
23546 -57333 -22783
22470 95296 -42434
75811 -4436 -621
43758 48062 -54526
55837 -38002 85829
13105 64353 -69347
25519 73347 36092
19830 5560 70300
78014 55672 -49045
11105 -11708 94819
12874 54331 98522
79300 71142 -50530
42465 23318 -2811
49078 -91660 97487
72334 12830 -49750
47134 14191 3683
5279 42417 -59434
80567 -3456 -98823
23615 -20828 -84020
21308 82801 -57649
2987 38008 -18606
82824 18522 6028
26966 57862 9564
75121 -94224 49426
13287 -41481 78120
12600 -39199 16520
59899 15686 71547
74891 -64425 28319
57867 -58873 13539
5771 -66216 -19719
45958 -88404 50281
4548 19314 -18378
16246 59519 50638
6582 47627 -12677
31380 -946 -40799
45575 61553 2374
59082 63661 25072
1628 -80161 -52598
33563 -36356 59823
356 -81038 65025
70038 59988 53549
3378 44381 -31122
69887 48967 -9847
82956 65241 51025
59133 -98967 51939
80696 7097 39848
17624 65657 23969
3359 -93085 -51899
78861 -7539 39874
78331 -98276 -97074
48740 72402 -15661
59058 85168 -77321
11997 29406 -60022
64554 -15074 -53672
75939 83970 69475
51726 -32218 32180
61352 -14690 57038
11576 67936 -50127
8707 -69111 -44011
36678 79249 7941
766 14357 -23822
63249 8363 -2391
9428 -65266 -92541
80848 34388 6
56049 -39581 57530
10604 38347 -3923
80407 -67701 -36823
35305 -17500 -39876
75686 -64666 36128
49268 86998 -54381
80904 -48158 96862
19219 -60094 90274
19065 77892 676
80201 -78641 -31254
75740 -28170 66273
30024 93883 -15062
62263 -97774 -58618
1183 76484 34732
63872 72921 33455
43437 -38483 36758
3944 29813 -25802
64620 -336 -69836
4961 17585 -12473
18935 3410 -15727
50750 7234 -77055
40101 38012 -52465
37800 -72063 -63367
29872 89008 21208
59467 95201 -89969
62893 -39659 -83055
21733 36074 -53009
1943 70087 -247
70508 54700 22997
78522 -70137 63365
15487 36699 95712
50906 6524 18670
55015 66654 -210
27404 -72455 -86912
36066 -72025 -21802
5216 82794 -97181
1880 -75418 -24276
39638 8198 -32114
54986 29509 -97045
8441 -3862 79417
71428 12843 33713
71772 -22920 -20653
69735 -92083 18758
1538 79921 -77387
22150 8824 29032
74011 83765 -57574
69470 -69421 -50220
37585 71758 -38438
32408 44498 -774
55800 -90324 -91178
27748 -73268 91053
15478 74789 -21313
392 -40361 22200
24285 -14805 92237
18861 65846 79230
46890 -66577 66427
41136 94618 40919
6039 -63348 -79558
52363 71421 73336
51167 91470 15415
71483 65548 97795
53568 -35155 5994
29496 -82598 -6452
22846 55430 75740
14920 49589 32065
39625 30982 -9281
41146 -8989 56892
4877 29159 24754
66231 66317 86092
78766 -45388 2462
710 -3577 -10704
39758 132 73648
65271 -8291 59508
1012 76460 90464
68244 -24376 -5721
38156 19707 -62078
7169 -92850 24030
28942 54773 -66890
65479 -612 70647
750 77507 48544
71315 24817 -45591
59116 36327 -98008
27149 16613 68727
61867 91974 -50635
16853 -63440 -79263
82186 -25076 39364
22594 -3280 -35365
75567 69747 -89569
74471 60056 -91151
64357 35613 57704
19010 94898 -28577
65794 -20196 -45790
30960 11982 -92328
21498 -99512 2974
28404 75438 -12341
48892 5391 -15963
3738 -30259 25014
42009 -34068 -52276
44727 -89693 -96045
58625 7621 88565
4865 97417 -25379
1944 40000 20262
51490 -69374 56954
82121 38528 -30082
57840 37854 -66171
15618 76471 50850
61503 91644 15114
53403 -31337 86893
22993 -91278 -27800
21617 47786 72925
59337 4066 48082
18932 -85480 43142
44768 90089 -11434
21762 62101 -8612
36752 -18550 71876
6943 18280 5006
42697 -13734 -48929
11809 2933 -94977
75227 3879 -77977
35455 98465 -1486
14431 64526 81033
60492 50007 -56269
70844 -71545 -65228
43039 67213 224
28562 -65988 -66955
39508 39794 93014
67189 33479 5044
77407 -746 64347
40391 28644 -94535
69825 -5910 -26056
27304 -11449 -25006
77523 91352 6244
51009 24999 63328
36300 33830 -22321
51925 60749 -93164
16214 19348 75403
56843 -22066 -56735
9330 -32404 -1437
59146 63402 5939
30712 -95020 -25180
14918 64110 -16508
52778 2081 47808
50083 -74123 -90039
50912 -35850 -92255
18681 -62351 28743
23730 -97982 1690
55635 -53785 -69786
21915 40102 -27302
46519 -13256 -47266
38693 19256 90740
38120 22117 22269
30559 25045 83422
49972 43605 97654
53578 -1609 -93583
31113 -59960 -23382
58348 44085 -76499
17956 -96618 -36526
38658 98844 -29868
56559 -64503 68083
1599 -96599 2274
35672 87084 28326
45118 -6541 40915
17933 83420 18221
43722 -88427 -87484
79764 -59182 73301
13110 99035 72215
79376 -10181 -89008
35104 -1572 79788
43290 -5430 -1728
70165 1629 -17985
66886 18540 72055
10006 19392 -53540
1497 59392 21453
3776 -51940 -64634
81477 94694 -51249
48380 -57043 -9805
34227 -54230 94651
36826 -26761 -63450
13885 -63018 48381
36351 -99089 86085
50632 -96543 -47833
64215 29570 13986
9562 -42208 92191
2009 -15822 -81391
57325 -74108 26629
77928 34072 -84108
78186 9562 69471
22769 -51862 27143
17140 -45613 -24318
35394 -2243 -15786
46956 -11368 78440
48105 -26910 52150
66804 -27446 26528
73800 -87433 16098
62925 -81584 -86241
80928 98276 51437
47747 -8552 -33725
36949 -17497 -78393
17425 83248 24588
51822 -46989 -24518
25966 85346 58397
9974 -73537 -74624
77848 -77185 9521
29025 99665 45834
33032 39186 -43203
62847 62292 -34474
63080 -45758 25145
82735 -74961 3566
10154 6605 -23497
4381 -67272 -21168
24128 81668 81835
45434 8047 -66529
8537 -9036 -88956
4442 -37516 61348
29121 82074 25599
58072 -29888 -94123
63232 30134 -28953
52897 -26394 92582
17672 56297 -71390
31556 18799 34857
46501 45521 40793
58963 78673 -31616
30370 37202 -3868
79217 10252 54931
35193 -56288 34867
57614 42301 -25524
31555 94678 -28215
414 73761 78523
25103 -86200 2603
32023 -53981 88840
74968 -19177 -23852
31307 -54123 67375
66425 -2620 -85998
71532 -52329 73990
27903 42054 46884
77772 -20217 -25011
22120 94047 -93453
49236 86149 -10825
82941 -33957 -39048
46735 -68902 81540
27277 75655 -87231
23522 -78062 29997
8935 -35770 84421
22104 -72615 42574
58085 -97466 -27067
39110 -46510 18686
31534 44382 -63990
38108 -34588 53035
2249 44815 -50108
31304 48631 -7064
55725 18437 -15095
16174 -36185 -11192
36032 28332 67153
51079 -46939 62011
3483 29961 -48999
11880 -19201 14637
73181 64840 -12732
60313 -67218 -34312
62388 94055 8153
72566 33142 96726
883 -84008 -44937
21827 -76880 77009
70579 -59696 -88650
74038 -69583 48530
45609 -19024 -37561
49256 -40588 -49706
55469 -72265 46704
17656 -43710 -9795
42458 46843 31763
36583 88199 91076
61031 43352 73557
73217 -98890 -93426
13553 -79569 7463
55258 78908 12996
63067 -6530 82736
48825 -42716 -17723
70287 -49040 12319
11743 -78104 43340
47408 -10333 57628
82907 -77843 5331
69420 63099 -59580
25143 67642 28661
37142 6029 -81945
71477 97908 8052
29653 -8692 -52970
51582 -15303 -54752
64700 50197 75663
15711 -46686 50912
9199 60183 -59045
16028 -81648 37691
10628 -8495 -35239
46830 85744 -26994
71576 -32746 98403
29195 -46325 67903
28209 -19611 -22380
6684 15034 51723
13217 -65421 14690
333 -70156 29719
66245 -62722 84797
42772 -54686 -80947
62727 -10402 -96717
1789 24394 -15545
30538 -45334 74421
8861 -51210 -45951
68115 -3031 -19086
16585 59798 65522
8690 -26936 -80518
4509 23085 -65707
65861 -53152 78873
53346 -87724 85777
12807 -59888 -80819
8611 -80233 -35664
37681 6420 -7184
45237 96833 55255
38270 -62100 -44328
25098 -65690 -5720
68425 53256 -94640
23385 -32888 -19798
39921 59885 5058
75664 -15474 65798
57869 27392 -17020
59886 -61642 11319
47418 86706 21763
54216 13153 5236
67764 2218 45587
82233 54685 59737
454 -63900 -92703
48255 -28465 -36886
80113 -98241 -35083
33513 89211 7561
33269 -87784 20761
60570 71687 23857
43116 -4366 62180
61673 30847 91646
55784 46287 92487
21494 -78435 21315
45996 -57268 71359
29843 90964 78151
25369 44411 -86594
66409 -27304 60190
28136 -66097 -69997
54828 -42416 -58597
