40606 40438
79471 -98359 -49622
51482 24927 85335
79646 -50289 58356
69361 75938 -90518
74170 82724 10119
52770 -61836 34253
11890 58582 57066
6666 41004 67178
8170 -34413 -85503
31334 81928 -33462
11682 25255 22921
74788 49722 59036
47393 -48230 -87042
56433 39388 77146
46070 -70159 -47190
44358 26117 -79748
40651 -66002 -58814
66021 18190 68360
2543 55223 -78665
31349 -8827 -15925
77996 5989 -92249
53683 -37492 -3334
39156 78363 49935
73266 54236 10574
76536 -44594 96637
69302 -81023 -21264
1872 -56165 -39929
28325 16249 -20402
54279 25565 3874
61607 26049 -55689
19554 8510 19564
41017 34408 60578
44808 38037 -97923
35086 -58266 -22564
1809 64393 -65664
17811 -95469 9755
10767 -7106 12769
43739 15673 -21986
45689 17016 -59308
63640 -47248 -22830
1155 -1419 25525
22656 84853 -99991
58755 66218 94259
73880 93697 -77258
31499 10235 -91141
198 90710 -6495
69033 57655 94445
41423 74901 42038
30682 83480 55623
73703 -93006 90503
56454 71384 -57194
47245 60159 -53370
55642 -28410 59578
44259 28539 -68396
8475 -66097 35172
29252 22038 95530
59217 -63415 28258
64922 -58052 -54419
6154 26256 -4681
26806 52473 50292
51139 93784 -66143
57314 -20022 86514
61115 -94182 -69018
70489 58568 99453
6378 -59743 57553
63701 38925 -61996
32325 -63412 8832
53400 84611 -84329
43040 22976 45833
60729 85627 -30075
17623 -97930 22191
45484 69978 -47781
37140 53305 87081
8127 53869 1366
24927 -25385 -37578
43181 -92416 -94045
28230 -37431 -73813
23954 59802 81315
43636 -64506 27784
11864 -97665 36345
41731 -63458 -41057
57395 41512 -17141
11604 27592 22024
30726 -23282 -19132
26569 97153 -13258
62124 59861 96336
60570 -47403 -3851
5461 -10759 86353
2354 -60198 49152
36134 -32299 86387
31902 38234 59384
44783 -81779 -54304
17542 -574 -3363
16744 21606 -99951
57080 48822 76256
56418 -5029 76667
20672 -24584 20146
63516 97698 88676
76868 27164 83572
71641 33555 -60539
38879 -47755 33881
58379 -11596 67596
20425 -45605 -74721
28067 -77211 79874
9551 -89017 272
24235 71662 -22182
26764 -72714 -12109
16014 64568 -38831
72326 97440 -61193
40467 81595 -9343
74973 5498 21299
3435 66130 11228
49979 -4770 -82531
29058 80476 80946
59785 37746 38193
6538 29314 -28210
37899 94395 4747
50020 33192 48012
35879 15862 -54737
64879 2982 -64406
52395 99392 -37919
10364 -98393 55794
43436 -12999 -20738
53312 91875 -15993
76682 -5581 -26434
58554 43502 61992
19205 14192 75666
44195 32084 79318
50327 37077 89929
61196 -91031 13628
57621 60131 87359
4681 -10182 -63249
48768 91291 -76328
30008 -711 -74726
56817 21728 58991
66521 -24756 -59933
4921 -60587 -13470
23851 72404 35734
41888 -85945 -18054
38515 17491 -98159
5633 64523 39049
45325 -24492 -26789
42447 56156 77100
60833 -34567 73081
63299 95458 34855
74169 34444 -42012
63864 74647 -29784
66384 13400 -35333
7564 -21034 39357
16045 -13822 -27588
77315 40614 58457
10857 33987 56970
52103 92377 -51369
50236 75310 -67979
11885 97457 -71148
39975 -63413 -21404
11514 76550 62863
5214 95755 -4322
16204 -1503 44885
27005 43711 -67144
57702 -44391 3732
46778 24914 -6108
39068 91953 -6035
7784 8986 -53457
20124 -47193 -69042
51747 51770 29903
5095 13997 -97381
31245 -3240 71118
28626 17651 25649
22086 -53217 36207
61850 41904 -36773
21718 39849 16533
17114 42479 -9792
58726 -88550 -15718
53548 -2921 66812
70428 65300 -37152
63926 44614 69687
43255 -71969 -54581
29814 -75070 -70674
50056 -46834 -43113
31657 87741 -22264
64413 56317 87995
79220 68526 -61062
19965 55809 83964
48008 -37954 -68259
15968 -63043 20922
40943 -43545 -91944
26419 62281 -80430
9130 -78431 21408
58283 -36997 -36096
34661 27551 19120
52394 39647 45740
58225 -47383 -74450
50118 65789 57879
68974 -32127 66701
52148 31700 82483
28251 -4469 60026
16668 45349 -97439
24361 -25397 97459
38129 -17036 -75800
34787 -63405 44244
15606 -80062 -18541
20631 25460 34800
70858 25700 -78504
74941 99478 97741
3637 34016 70908
8690 94078 89460
66971 -54090 61985
9809 25612 -81799
6021 17408 -95376
14618 93617 -858
28290 4398 -15138
75776 75094 -26283
34319 14719 9879
28695 5730 -977
75824 -68406 -90043
64649 -13265 43432
32964 -12633 40469
31182 -6137 -83752
30236 -28877 -88409
20156 -29079 25596
68457 34585 9367
64464 96552 85308
40139 -24423 -25730
33869 31758 44428
70799 25074 17023
51485 -39210 48624
22756 57739 55358
60781 90733 81230
34261 40179 27760
79033 52633 -86514
56233 30759 -48948
49903 -29932 -5477
20057 -26587 -11337
73619 11810 -15722
17011 -99119 -39593
79856 89403 -73131
10499 9101 62790
64792 -36745 -62762
56694 96805 -8633
38156 89512 46292
24966 45632 -92676
26827 -92296 19415
52580 -4449 -48486
76158 -55251 -21842
16947 -62108 -36157
31805 21638 -19256
51952 -6677 67481
10076 -2961 26934
49797 43002 65957
4046 -10171 93955
31982 -46857 2768
63182 67196 -82125
66338 6599 64943
79641 62936 -2467
61545 71729 -59070
45817 96690 38940
42599 -18788 26050
68193 27201 93751
10943 54270 20898
3507 10873 31672
1327 -42361 89278
39458 -71401 -90023
34693 56507 -47004
4736 -95228 12406
48372 23406 23472
60913 65564 -96877
41843 -35309 29322
47042 95840 -67447
5873 39754 42767
16923 -71098 -63456
34178 -37172 24911
59031 2630 99004
33417 -48243 69287
6056 -15877 49892
73652 5865 -51816
8995 -66498 -88663
28902 41798 -98156
49422 16080 -22156
51156 84898 18968
7424 -9572 27314
47611 -13814 -2804
30790 5950 -54781
75183 -57502 53750
52992 -40091 5212
23702 -74530 64608
23821 -85593 57013
1473 -61137 92623
29193 -63467 -76797
35403 64415 55223
53706 42383 48039
38 69155 58781
58203 -33250 10926
72503 -73518 -48030
71399 -52922 -16784
35158 94016 -21269
10751 -81758 -64778
1033 13979 -67500
18759 61901 -39930
38157 -40078 34303
65277 -91522 69539
80529 85102 -13783
76751 -18619 45380
4882 -69164 -45765
45145 94551 -21436
10518 -46517 28300
65970 70616 22919
23845 30588 -39765
39451 -2374 -88802
15936 38345 -48316
70535 -98874 -82073
44818 -98597 -16142
72169 -57397 45373
38431 -6842 64701
10343 -62246 26954
73691 -28969 46370
62937 26319 17269
2266 30379 -95281
60684 -40944 7311
8392 78219 -5714
26427 -3363 6805
47152 90275 88337
8137 91221 -83050
7825 980 -18337
16430 -89912 -69543
56862 -5564 -49306
65923 -41133 -12617
59199 74267 38397
10676 52593 94010
47032 -78825 -37436
18984 -59875 8922
17086 95945 77989
24768 -51860 70847
55001 -78608 90636
42288 -8909 -30533
69539 -20374 78632
33395 -99426 -27118
9602 -19652 60515
17947 87526 32815
58204 -46613 -49670
58527 -99683 78932
67106 -68558 4603
26575 82450 51523
1161 -68693 -27292
7099 61009 -26215
23704 34628 15359
16491 32738 34368
50741 35556 71403
38121 15915 14878
77253 -39545 22624
17690 57757 -20624
57502 -14070 -78644
28421 82985 53422
11038 95222 -22497
68129 67512 -28734
52987 84804 -41708
67685 -17693 31496
80349 -16811 76328
45300 -49529 -20014
76621 -98604 -89423
1311 90417 79486
7358 40712 -31412
32650 16540 -17121
14707 44769 -95750
60764 -71625 9593
50832 -64712 -62144
64693 -36757 -41130
15642 -79566 62338
53077 68235 -79391
10511 -54348 -7002
66151 69483 47473
49452 -21111 -43190
30858 3927 80996
28688 -93443 -7346
26474 -42211 80813
56309 -51323 48782
70890 -64355 -98461
43336 -87624 -69502
75243 40020 -43978
5224 -85461 -48992
23556 40839 41274
28607 -9958 -8332
62346 -39524 17682
51483 40816 -26055
33610 -65756 97709
6808 -90193 64145
16688 -39874 -8704
45417 66882 -38259
31809 -49735 -24010
28712 22346 -69921
57447 96665 3533
77109 -26993 61303
74500 42716 -22156
34237 -38781 -82102
73650 2417 -85478
31691 24001 -9757
56771 -50786 70472
47284 -32338 -70941
4808 -24230 66809
35017 83850 55968
11335 26257 -38180
21580 69873 -19685
59296 69520 88733
75008 21619 -25291
54652 -69446 51717
45756 70694 51271
61330 -78120 -81451
72131 73581 -51414
46995 40894 22989
56520 96683 68557
59393 -95733 77513
3182 59113 8277
70058 71828 1351
15212 -68046 -53450
22360 -25634 -96723
76124 36140 -11441
55852 68595 89242
20435 -45119 -36597
54340 25201 54774
39318 -86337 -42397
36922 97115 -11140
70638 46404 -18307
44576 60127 -76464
11961 94782 -92979
68922 11174 63827
15926 31780 -97757
46045 -34865 -23530
71927 65893 -35812
47447 -36012 29434
5215 -76557 -57562
59132 22134 -15638
30884 -75074 -10976
21382 6932 50361
23981 -62444 -53515
15270 57543 51753
18650 29611 27042
206 24813 -43033
44887 90290 48094
24693 -63321 79628
20982 38141 73759
38827 15486 -74916
21018 47123 -54556
12919 25481 -48741
27652 -39391 -70380
78721 85758 -29605
67182 27660 25032
50518 23932 -59243
26421 35263 22431
62806 6914 39179
80245 -55159 57173
67869 -63680 -65109
71447 -65546 -85309
38504 -73807 45758
32875 40079 -34070
27381 -34473 28145
29318 -87372 13914
29513 88033 80071
51065 -30286 19902
29352 79794 49776
47544 88976 -57313
70720 -12665 43480
42445 46788 61127
970 -14357 -92911
21035 67120 70660
73583 89483 31970
30352 15119 -73553
46565 27787 -55092
34311 39946 60259
15802 50624 20205
65674 -1541 30849
28537 -39033 -67164
23213 -10429 -86047
61511 77775 5972
10349 -1297 8946
28998 -60426 175
18926 39894 96344
59398 -96727 44553
52331 -76399 42261
59770 -89252 -6067
65222 -52146 -72758
66566 -78186 -4028
1854 43101 2181
10293 34679 -36508
77174 87840 80048
40775 83589 4252
54405 -71821 -66076
39915 31079 -19656
7923 -97586 -24656
39485 -53182 9275
66204 21609 -18746
12375 33652 -33168
8839 -20886 79909
49174 97031 94454
41465 22759 -67981
50529 43364 23985
63993 -31700 62574
45706 17860 28076
36974 99916 -87823
33181 -78638 83640
79887 19661 -77255
36586 -73777 -80736
21381 35674 63603
19866 -81788 3691
22162 64612 -7517
48728 -69275 -17889
55239 -94581 -79245
6701 28854 8339
53316 -37253 -29144
25282 -79352 74523
40070 -40064 42515
3945 94553 20403
613 -48945 -2071
64305 49541 -14677
18073 -34578 -77344
15496 70290 6407
78405 -80692 -71811
3072 -47330 506
63810 86933 28367
2464 -17620 5637
15302 -55187 -28633
30116 25653 -64426
66748 75794 17225
63026 29245 -44274
15002 -61921 12468
51079 -18051 55914
21253 -6158 2753
64878 25337 77465
36457 -33174 -16565
46289 48332 51190
44930 -58202 -87118
7627 29166 -64051
65181 98020 -11904
43393 -56696 -74019
10031 -18487 -14483
29913 75217 -96644
59669 -60119 -58698
30596 -50016 66306
48507 -80687 47476
12172 -93303 27206
40072 -83918 -43585
59619 52050 75599
37620 56775 3617
5077 -77750 -98427
19701 51419 54722
19937 15883 -98193
74675 51188 -47841
27046 46535 -89212
2348 43766 67683
18610 95593 6700
53352 51334 48956
49565 -2247 -38318
38313 36106 -87958
45743 29486 16720
74849 -647 -61079
44551 62143 5830
78020 90907 -29053
31823 -76792 85978
73940 702 -19651
80072 12597 -31561
73602 40943 -69716
44193 -37055 -23136
72414 -97246 -62050
25634 39705 -80254
8542 30235 207
68731 90815 -76000
28475 85612 65071
65082 17339 50824
20852 51224 60729
38204 -11368 -38435
6125 -63250 65189
31735 -34566 95295
59659 -20278 -36614
2898 -79856 -22242
16718 25656 -9862
37976 -63186 -2590
7121 47914 33755
48572 -88398 35514
37272 -38218 -60609
19351 -46036 -27397
7666 -26303 -83296
70574 -63555 -86042
55485 4048 -68549
48089 -30130 38852
63745 -94840 -976
79011 74195 62643
69703 38165 98077
72029 83838 61094
45746 11652 50854
35859 -90386 -49871
1735 20403 78185
77677 -18505 87886
28134 79545 34333
61672 93410 62286
47868 61028 -87785
33807 96290 -11942
3784 56161 -51335
363 14779 -68135
64976 -35065 -82006
57297 -97186 8968
51947 32867 86859
38490 -13455 32333
50319 -63736 -53930
40477 96784 79455
41129 50445 -53644
58995 65470 -62753
76165 78429 -36922
9839 78750 90561
16527 -42454 -27744
50279 82236 64071
20090 59525 43630
72650 24201 70646
9645 91583 94016
37816 79769 -80786
14163 -32622 73977
21916 -14392 803
44292 11086 24160
70206 84637 -30644
12562 82354 -57332
12197 -17602 -57143
48432 29230 -88569
75312 -70931 -63796
35543 15066 -65615
17391 20054 -55792
21728 6210 32504
30069 -50251 36580
60032 87711 35036
15765 -21910 73657
12391 72997 -78779
16875 -50511 -18042
27840 -75362 -72539
28057 -13581 -89463
19597 24265 25384
10738 24643 65687
53496 -11545 -36312
52031 -89900 -30983
77789 -4853 -82777
25830 -66729 -88772
41321 -98702 -45556
54189 -20115 88089
59164 -41758 -49973
17884 -94340 8660
26062 -82935 -32947
71362 76199 -21332
19213 41818 -94620
63316 -68757 34275
47648 -74049 -72563
57837 -87363 -54552
52541 5619 -87279
56063 -32407 -85278
52298 -46687 11839
66644 50695 72850
58946 -90603 7503
54013 30490 80986
17471 -77093 -14866
21103 -57302 -74213
53736 67720 -60913
57925 -88478 -18655
45225 71445 49465
73981 29529 -6558
14254 -55867 82687
30440 6763 -69871
51738 59253 60598
47756 -8634 -38107
69979 -89047 -14732
25339 93289 62346
71411 -50039 94281
22298 -96267 -17215
24576 -21204 32994
21540 31056 39198
5459 -41786 -92226
16302 -30683 92987
24604 -30430 -7582
70283 -48321 86152
69485 -41826 -90022
10039 56492 -58498
20584 10358 76175
7512 -53866 -79343
1508 16592 26831
5645 -70882 -12000
40378 33785 72288
30209 89575 66337
70319 74925 80950
7526 15920 -40375
52359 36863 7712
11032 -92368 84668
175 45435 12036
48886 78566 83493
12472 -77498 -7558
60990 54358 6416
69550 78773 -45447
32085 45878 18194
24708 -21266 -51776
49601 -94882 67870
46190 96137 -56026
56938 97664 51446
42711 3877 52368
5246 -51667 93626
60020 87061 12257
14380 -41601 -542
38895 -55835 64236
21034 73565 -65897
33421 -26583 -70851
18999 80587 23326
8371 -71504 61922
55171 -94529 47899
25149 96573 37143
5568 -82776 -67100
41070 44600 29903
11766 -27032 65474
22411 83745 -19443
34270 -77034 -4233
77843 99667 -99677
43224 -63317 -63021
42487 96061 37232
17216 -82495 51249
50493 -96160 -33582
53286 -58623 72853
78859 82005 -14793
25655 72662 21265
27770 1220 64119
36978 96060 43388
70310 -30780 68554
16216 20727 -19802
47595 76057 -4911
38935 15884 16129
13453 -72762 23536
2684 -85322 97833
2803 59905 48629
50616 -27811 -15168
13530 80169 -37418
45856 -17559 67336
50700 -51146 -11754
65855 84944 -69549
14056 -99087 66570
13142 -72834 -74335
7118 85003 88157
3691 56810 -50217
73104 57126 -65115
65728 -46800 92030
40216 25534 -36566
17258 51703 72171
40054 99472 37807
5491 49664 -90898
29218 63927 33646
25914 -74892 10808
15568 -29986 -71993
69359 72893 -25719
24863 -66277 -36543
56594 -63885 -97557
19175 17078 -27816
16445 95155 74220
36868 -31857 51404
24300 34105 90531
48705 -69677 67780
45760 29220 97462
32606 62818 66195
4860 89249 -38560
4302 12867 93610
71679 57732 94129
9784 49941 54811
56714 17812 85808
43272 76414 -7546
9773 -44606 -10820
66454 -12986 34420
46637 81285 -5021
72923 611 48294
53962 -95521 64385
2341 43282 -65305
37185 38057 47623
67827 92593 -67664
31515 39812 50836
20620 -57742 35093
34929 93821 -67828
47693 -61418 -41407
24654 -89824 9624
62529 48696 -72341
59923 46100 -88428
45427 53029 48271
27264 -3918 -7047
9290 76539 -33761
46703 -61516 -34173
9725 5365 38591
71173 90896 54831
49534 54015 -24710
56647 -68680 30669
49367 66317 -67441
18287 -85551 -55340
41790 62548 -53416
7331 -78621 7368
62653 -39715 -14717
42883 58244 -10028
20194 31828 -41353
52439 -70261 -18855
45991 -28201 77224
49942 -88199 10925
66172 23880 13047
53267 -41930 17802
26874 -20415 -73137
68197 17837 -62222
13293 3138 -87261
55570 41926 38758
74011 -36897 28925
76016 -1805 4799
46127 -55575 -89535
39478 28708 61406
54388 15192 14996
66783 29642 43649
11990 -67670 42941
20298 28954 -94010
79775 -15650 -13325
3334 80514 94653
47878 -67411 47050
43613 94571 86687
45862 36839 -58439
17859 -1614 -71942
48742 43888 -45620
51813 -44358 25255
70928 -58408 18766
69883 76727 35443
46280 -88557 -63799
13545 -17806 19483
64507 77995 37368
73115 -5995 -30203
45798 -37074 -41028
64620 -56239 88210
13960 59748 -36414
46265 -37696 47253
24433 94679 99966
53090 63165 -21238
72520 85094 10120
28544 24065 17150
33587 63309 -39869
69246 47671 62690
67134 -65709 -16888
49474 86382 -18621
15477 38535 84763
69734 -68931 -49198
34831 7475 42387
65759 44533 59975
56290 -40551 17270
51345 48992 -52640
69678 72063 -66327
28083 45257 -81397
28528 9437 69419
48251 31183 -5884
54904 -41133 90014
58326 -63843 -56376
7966 25405 84983
78595 68452 153
65170 65452 -29910
19594 -49461 64970
27775 65319 68763
628 33710 23605
39634 98756 -25399
79839 88078 -11206
55089 5860 -96258
5021 40916 83622
54728 -43195 -35686
71146 17803 61079
78818 10268 -42992
14714 79344 63449
42394 29828 54460
23816 -13299 95088
14395 -175 -77193
33172 16387 23107
6389 39113 -51749
61165 -9168 -90040
80793 -22749 -81074
63605 47359 -84436
80459 2856 -17368
1999 88456 -97807
36666 86817 83423
12524 39534 46697
40229 -2533 -3503
34754 77348 70342
2759 28318 79060
11101 81415 -46561
69718 91193 91654
70837 44682 -30284
63019 11615 66999
44578 -31516 -41944
35184 9085 -41588
18583 -45135 40791
35843 43346 11762
22294 -79796 5381
58586 24011 58833
60268 -16535 10263
63153 32656 74632
32742 -93624 31093
73874 -57859 22016
1615 -14619 -5572
38220 -19643 -69658
53088 90127 -92926
49150 -61055 1771
45787 54366 78983
33891 86435 49746
69450 -10710 -83427
80891 -99694 -50659
37591 21853 -71539
41095 -22786 -60299
19052 99328 8071
75807 56612 -86623
63603 59373 40452
55720 -35226 -32686
68339 -66121 -14567
42561 59230 51396
27501 -93832 82262
9181 -44483 37258
26939 -87318 -83563
75927 72673 37102
48448 -55496 16046
6522 -27014 -82030
21497 98116 97015
52758 79587 -43627
47743 2379 62359
40061 -1843 -68301
16705 80521 44283
69629 -4548 23900
5532 96896 -68049
66829 -22111 23313
1288 84280 -54838
51214 46669 60907
73280 34252 -43982
11715 6940 -18542
7508 47569 -71075
18282 22926 57891
36113 -78939 30813
27038 -5721 80885
1650 99207 22167
17721 -29696 69813
62243 82617 -40170
11627 -92337 10414
23123 6867 -10492
79704 82537 -90176
66234 -80330 -5425
36072 -86542 16278
18410 7945 56237
17863 -87980 44004
61204 82224 82605
29737 -32777 -30344
71974 -62977 -14085
3264 -70442 -60820
35523 31962 75845
54059 -85493 -49940
76840 -98843 3869
32699 37102 46683
3804 29881 -67007
75728 -43744 -46394
36361 -98194 -49059
56066 -79501 33640
79563 51232 5198
71715 -9065 87030
45215 69941 -35613
53199 -65816 -76428
32012 6245 -91007
60008 87371 46385
40645 73850 60260
55173 -52592 51094
78444 -72309 45685
75623 57454 29747
42148 -92750 -48521
22279 -20215 71192
19828 34201 -98996
32726 97363 -41820
70606 32628 -32134
21164 -51575 -57296
42824 7056 -42947
79245 -17435 82952
69573 -56039 27362
57366 66305 -90950
9813 73114 70717
16797 -54430 87904
75574 -25339 26436
38677 -1763 -57241
56480 -59191 60716
26385 34649 30429
48638 -85211 -39299
69218 41309 -56938
37133 1829 -51576
11522 66309 29249
30597 -67564 -2368
53964 81318 99101
67355 15106 94985
54470 12064 97115
63058 35003 88323
13899 16298 74140
5009 -80799 -79086
64714 68010 10389
6068 59093 -44761
47631 63406 -65983
33283 -79189 -4132
26849 -41266 -83029
6362 15176 54428
14672 34126 68380
25055 -21391 -3910
67500 -71599 98168
32478 -20893 16929
73194 1729 2715
68992 -54543 -1898
67122 -90440 94523
1196 87135 52654
741 -83824 -86222
10516 41415 -56695
23119 36482 -9792
22767 16256 59047
50506 82302 89949
44757 9514 -84800
28547 -80274 60131
6829 15552 -31097
1494 -73082 -21541
18525 -35605 52118
58322 -51855 50893
63888 30466 66000
