22143 20005
13845 58385 27640
15500 -9244 -5141
23051 -69531 96547
5885 22727 -71626
35788 21209 -90314
36275 74215 -62587
14871 9379 39994
9021 9287 81752
16725 61230 33269
11795 85407 71406
9983 -66897 59475
9113 -19306 71574
8367 88385 -19219
19043 41113 32826
37809 -38449 8917
34847 72166 -24860
529 4855 55010
37972 -19840 -90535
3057 -51164 41750
31763 -39966 -74953
24177 20740 -70024
13609 73447 9814
37728 -35367 -50334
33212 60803 -56880
25157 -98096 9068
9406 38330 -11999
21966 -26248 -36953
16396 61273 -174
15319 -36552 -92546
13798 48987 60247
32111 -51841 -82601
7667 -40700 -60325
31516 12736 82737
27578 -99423 85965
3923 70384 -51081
13670 -14227 20223
3075 41997 60399
2953 21844 -76869
1313 -24674 -15758
24470 88585 -48227
32897 84368 90529
15489 7755 -88990
4189 -87272 -1136
21830 87247 72388
12825 73022 -52357
41398 80721 63216
18840 36620 26012
5731 -17942 89901
1714 48025 77094
31090 -78250 17976
20142 -42398 72044
37215 -99021 -38994
41384 -63234 -95202
34718 62147 -47492
33545 -99064 -4664
35196 3918 91860
29258 -10806 -33650
7365 -14492 4752
29699 -2959 -73337
24710 -2503 69682
19026 11903 65209
36426 -23694 -98420
29556 75228 24283
16473 14998 -40316
20490 68084 -6408
11730 39092 -94855
38021 -99415 -62595
3112 -12461 41666
24515 -34409 66263
3338 99573 41838
8202 2362 78317
24785 -82087 -86026
28120 61964 78684
27214 64388 61455
38026 -59609 49410
15390 -23209 -63321
36790 38166 32151
31984 -59923 -35345
5771 -98903 25128
15239 -9679 -12845
21444 -19457 89856
35573 65665 56425
26437 -69923 -87695
26167 -123 35842
31992 -54611 28565
31651 -21520 -91359
26895 26926 26621
28625 79373 -34793
4878 -13456 -60184
33868 -83302 -85997
31348 4378 69936
41130 72315 -11984
18240 36621 -4711
35760 -66163 -29127
38129 -9938 88047
33259 26859 -32529
35600 70976 -7378
35002 -75964 -65882
25242 92414 82582
20638 8133 51132
10064 10161 -26021
17540 10475 -33982
17093 -3600 -39633
12256 -66671 21941
6962 82897 -59071
24703 -66056 92577
39562 -56030 7682
15149 -76722 20907
21997 90289 12173
35392 56894 -22557
39968 20531 30084
10015 63128 -71758
10106 82951 -14179
29232 -31795 -17839
23912 98821 20248
7863 914 -11982
26991 6437 -26770
5353 42169 71800
14023 -42547 82562
15557 -92081 50632
30024 87836 38802
30793 -14877 -73101
26754 -63628 -93486
39058 13654 32785
18931 -18390 -38170
3262 -24616 77458
39746 70773 -55374
12790 -75141 -86149
2639 50247 -68525
34426 73455 -10756
711 42961 48596
35778 58726 82853
27750 -24973 -21443
29954 -84492 56033
2248 60289 77581
1999 45388 19487
38861 -33276 95151
36302 -768 76789
34208 -10844 -59868
14744 36024 32008
9504 -97552 -73417
1525 6103 -94011
35105 72880 -75743
34202 -56783 -77500
6264 72566 2291
25902 77768 -60685
17586 99996 87400
19597 -96919 29968
12401 64426 23670
34108 -78311 -54181
25610 -24503 18834
28075 -98599 -42147
4315 -45433 90020
22926 40177 -87052
37050 45552 -67702
28565 66798 45491
40721 30658 32354
25959 24486 48989
16842 -82490 8052
14199 -16657 75762
14537 -17685 -48019
5126 -61773 -65791
14776 -28844 22826
24656 67038 98981
37020 34463 -66522
8102 -8896 -20451
19121 -99902 -11056
18501 -17625 33988
7782 933 29398
41260 26390 -67826
18528 2551 -469
41680 -10098 4241
25709 81885 52135
12646 67271 -39772
36240 -67715 -7754
3693 -52182 12589
22390 -14521 54745
28113 -94694 -33819
1316 -82045 8982
6658 -55348 69769
16082 -52046 35156
31056 57037 -22160
25178 85334 -21856
41964 11736 -50286
7843 78568 20251
5373 -6519 -87287
31766 74268 -48668
3096 -26244 87791
41236 -91159 69601
32539 -36927 -47143
33106 -44397 7286
4375 20 -93631
31232 53446 -62849
5491 -80918 47315
10122 76134 91913
41060 -75562 50545
4728 95699 -94242
40885 99800 76801
13050 -43194 -6090
7201 -54778 -73169
29514 43989 -42339
14150 -20090 9632
8090 -76254 81526
13274 -74970 30984
26818 -24630 85394
39314 58870 -78009
21054 -59727 29358
38525 -60156 -66050
34681 -7354 -51514
32994 87121 -86710
36254 74650 58780
7388 -9728 -94742
8641 -960 -15045
36851 77128 69249
22936 -52635 47333
29991 -54961 -49889
27788 46555 31726
35266 -44497 -61538
329 65568 -16612
28023 19243 -92238
35770 10384 57189
1541 -49820 28529
35118 -73432 -8349
3719 56433 -38046
29485 99115 13070
38598 30340 89237
17766 17970 -91048
9493 -98066 -19770
2116 -96312 -27987
28056 -59066 24173
7887 -63387 98422
9499 -78906 41974
15712 64128 57228
34852 -3345 7136
40311 -19964 12053
17644 16246 4486
33040 12910 -37519
39365 64226 -7217
26175 -42872 -67922
28421 17048 -91446
28139 -59656 63444
19918 -51610 27392
14093 -91282 80394
28951 -98885 39557
3544 -9256 -80320
23543 6869 -31156
28330 49296 -83458
5675 94281 -31193
30602 -25212 -33079
39563 94902 12711
35912 98932 -64735
20192 58985 -81955
20456 -28924 11284
20139 -91713 -33074
39349 27442 97394
12753 -31450 8200
41316 -45780 -37271
16403 -3002 84118
2460 2028 -17414
17011 -73077 31845
36360 -57207 -57320
4408 -14445 -26598
33524 62197 85284
29179 -72617 59829
35323 63019 61154
29704 -94476 2094
22934 -29802 -18345
38308 56891 -59670
8759 65705 92018
41011 -31969 11919
29737 52653 -63802
24374 -1365 21861
40997 -43878 -54639
26120 5489 29090
19994 -16532 5656
14254 39673 -26411
34586 81313 -28313
24142 4547 -48624
38553 86571 -66367
15597 -14248 -28593
38695 -79439 82401
34034 -31550 22772
3551 -67542 -79590
13661 -3536 -25149
26403 -48418 68214
3914 -35773 59185
29272 11981 -36476
38214 12029 -1584
20840 54696 -7104
22326 -61171 -91812
35284 -37924 -48820
13942 -24896 62839
25140 29838 -42787
232 -22178 -56739
27377 72329 99960
24835 3339 92849
18685 52195 -87120
40763 -71813 74369
12589 49472 -65342
7068 -1650 21192
15912 -58620 -36046
7072 -90575 47860
34591 -25039 82675
26502 45087 -47258
15827 -65600 50959
24108 -39425 -87518
36498 -41032 91407
33994 -17581 71061
23203 54758 2865
13765 -88832 -30852
36387 36864 -81658
4954 65513 -90173
18787 62550 74210
21557 406 99184
18307 -56331 1300
30171 91496 80257
41568 -76275 17232
21581 -72504 4362
15797 55865 -21376
18973 -65347 26778
24965 22645 -30425
16744 76597 19214
22902 39965 21259
29572 -76287 -11091
3568 -49067 -48056
23268 -42803 -48047
11013 92227 -73048
38019 -60635 66483
23881 26977 -9267
7526 -67796 -63139
19398 -87337 -17007
3771 92023 48880
11345 -55858 -62243
15161 -33530 52019
14057 -85857 19847
35112 64941 -82015
17048 -68983 44442
14870 -46484 38395
17140 -37119 -88255
21614 54519 -6625
8768 -60644 73231
5427 86068 -27476
8276 56285 -31789
37868 -47884 29219
21117 63940 -39906
10350 64161 -38562
24730 20487 83055
21390 -55041 76788
26953 -97671 57778
27636 82816 75557
4204 86468 -60016
22787 -6082 89335
29471 53347 -85372
32728 64304 68390
33637 -44531 8729
17146 91712 80447
33519 8407 -76536
28079 -16806 -60877
32056 -32722 22164
25380 -57456 52020
33139 33115 54278
37295 -43500 -73316
16104 48508 -11965
3895 15163 9928
20594 -75766 28504
10868 -25265 -79533
16372 -40301 15666
32738 43225 57555
8901 81763 -77557
9284 11421 -82839
27933 29365 48881
5720 -8212 9612
39602 9746 -97047
13470 68611 -89446
30362 71971 -68954
10310 73723 -1310
27980 1675 -63458
27685 -65557 91939
14749 47147 62621
21733 98536 3630
7763 97952 70807
6807 -73699 -98738
17657 -6131 80043
10281 -37958 16131
37109 4950 39927
2091 77555 83979
29885 -92944 62950
23573 6806 48634
15955 -18377 10590
40853 -81895 -88606
47 -45579 -54533
2788 -16576 -69236
3245 -20774 -7151
2858 -45751 51629
16221 -1300 -76799
24790 -98115 -60433
13014 -77063 72465
14861 -69054 38736
34775 -71867 93091
40588 -18151 -69469
23347 19045 -14814
33752 -17101 -71380
23540 -11119 31365
1975 -10263 73875
17344 -25748 38940
10578 73144 98996
13409 -26737 -82126
31939 -47108 13325
15897 -7329 -73128
24932 -59435 -8348
12607 -62641 -88257
36089 -88771 98126
38804 93663 38234
9624 -48538 85118
19822 -29554 -26552
11747 -98954 4559
30160 56369 9482
10828 27032 -82503
34882 67273 40788
18778 -91936 -69572
20969 -49695 87909
2224 -37231 -86928
32652 7130 68141
38555 -47647 -24007
8075 -79042 68971
41179 41190 96477
20307 -77951 -67093
36874 -52415 40768
8660 -93559 -62069
41165 31582 -79813
24963 94927 75373
6374 22881 -9521
13137 -28869 -85092
15310 -57268 95242
1690 -1330 -90166
37439 95634 45345
36640 -33955 64153
39228 65034 -83741
35116 -99971 99502
11414 -95521 -19128
12857 -327 -69814
38226 -89944 84487
14390 -69283 18805
22335 15767 75202
13844 86542 -15557
19949 -58359 88271
8528 69606 -54395
24257 -78675 54480
29138 17298 -99957
17314 -70620 87006
28448 -98702 50544
26563 -83502 19283
6675 -53419 13304
2304 10221 75916
8359 82977 -34628
39050 15753 93252
2375 -86281 -32875
23394 59897 -96083
29148 -28844 72708
29290 90645 -13006
16958 -65329 9967
18430 -73676 -40868
4490 -92810 -51646
32834 13962 -81762
12583 -94857 -63263
36647 -93548 -26233
29345 -4105 -53353
4625 68352 79448
2885 24981 -3816
36796 -57796 92925
19893 71236 40481
25177 62826 31804
30075 -82960 -55606
23603 37364 28200
17826 -22389 -809
41446 93420 83247
35035 94845 90291
29207 75249 -6570
35429 82771 35809
11109 -41500 21008
35333 45132 -40572
23020 80295 53875
5728 -34780 -13337
17551 -42345 -36512
2147 13488 -11061
6464 2796 51156
34268 -38917 -16551
3247 47408 35068
22809 -15807 86108
36688 -65367 -46546
3380 -32269 -85570
17787 13503 62876
34470 67465 74717
2491 54844 6635
25322 11413 21167
34109 18483 -58476
17536 -70226 16635
2691 14591 10941
23920 -81980 58290
7710 8307 -21977
4748 -53119 61310
35519 20158 -60914
27922 -84226 97220
1100 -47122 78631
29357 -3994 54549
34221 -22959 42447
26020 32693 -68785
6455 -60279 -36241
178 21668 -3688
7231 -95843 -76196
21564 28828 -32868
28945 -18297 36265
13136 -42779 20656
25519 66463 -3108
3569 -56428 72996
21234 12554 -3405
31159 59262 -64248
35412 70352 22714
36541 76172 -18412
11122 -78309 -8965
3612 -58924 -28930
22333 -2474 -38844
26946 61603 -20739
38498 60287 -8301
18624 44222 -78795
23771 -85521 -13644
10972 36218 48800
17033 25313 -12726
40410 -17029 -95426
41478 -88799 -33051
27484 92725 -64439
34536 -90156 35841
15087 -59582 -38003
25594 -69405 33620
30754 -17460 -29362
37860 -39227 -29722
5436 -63944 -1937
8095 82080 -7501
17217 51445 748
11428 80752 -18475
23085 95594 -91637
39177 20965 -53512
9892 41888 36748
32654 78603 46141
34910 40609 -40440
11810 -66380 -89204
17142 -91496 81264
11731 -34194 -26167
16952 66438 -46995
8692 41917 19112
35131 35797 46491
6649 -36746 22687
18633 -41435 19615
38619 -83801 17525
20247 -68785 74671
24733 -17318 35018
39724 -69002 -26282
2756 -95859 77571
9227 -64278 -66890
4788 76460 -3517
31620 97425 17813
37684 68431 -73481
15006 -7039 -84280
20705 -37370 -96383
13345 -43452 -79862
2277 53084 -1464
34530 -81246 -87837
27090 56915 -82615
4406 69986 -20941
28619 -87201 -71632
25454 -73870 13212
14974 -60559 12308
3315 -93882 7560
8406 -80869 -73829
7579 64301 74305
6716 10536 63783
8091 -46612 -2201
11720 66590 -947
34636 73495 -66779
3889 -74276 -36797
9527 -95550 -48657
28225 18962 -22849
18736 46717 -68412
6202 31285 -98054
30970 -20312 52069
21375 57950 -98933
10398 -32809 47897
9932 -48370 51984
41213 73033 -62042
24479 93257 -99396
38338 72828 95874
26284 9672 56103
17779 -36173 -6562
32717 -90688 -75498
21547 -38582 -56360
14648 -71911 -70935
13536 44146 -24068
32419 59269 -70273
22061 30525 -97967
31435 -22831 44457
39176 -54837 -94895
12823 -97859 -8987
23953 88391 -40314
27540 13402 -83594
21576 -30639 -60465
4102 15340 -2589
24751 5295 21985
21389 -22692 -73292
9331 -75511 -95348
14281 74998 36714
30082 57726 7240
24901 88067 95797
30896 -58061 52707
17251 7088 71901
9030 -9225 -50306
32229 -82864 -68494
3858 59668 -79307
29823 -75503 52143
26405 70954 -79317
4420 26629 53452
12647 -55228 -13866
29045 64328 -43741
7160 23059 -3484
1791 -42595 -55580
22527 19902 -4711
2772 16911 80468
3981 -26594 -81805
24962 52380 76214
23810 19056 -24277
41983 95707 -12700
31762 -51795 30975
39927 23049 8773
37183 -86375 -13679
38409 -63503 -20655
37362 7697 22429
3966 -7482 -55605
2279 -77405 -1444
22571 -12862 -64636
10907 22911 -65112
3977 -78569 -59382
13971 42631 68054
2565 84611 -4732
7066 54621 -97276
7379 -66640 -23288
1300 70895 70204
32550 -4865 95745
19093 13035 39002
24299 83512 -15371
27354 48416 -25868
28382 70320 82255
41652 23553 24052
31149 -42370 89965
27870 -78499 35215
13175 97163 -65952
37282 52197 40146
28432 11889 -68616
3652 -9127 67549
41811 -74170 -48741
24629 -43126 -40552
8370 63668 -31655
25803 -49718 37923
20888 -61011 10257
18578 -32580 76826
19387 -37311 89498
35124 -39734 -10167
40189 40792 -96466
849 8687 -85928
4362 -54683 -92085
37428 45369 9975
28713 676 -82487
29767 -1271 -45034
41841 -49292 29475
14222 -28613 -90584
560 34416 86065
16126 440 63540
28556 -72304 -15025
26768 -54626 63619
41802 -34635 -80058
34590 13238 -30303
12680 95523 5394
12676 25099 -30410
114 -80687 -13852
40638 -83784 -13262
30721 -4923 -94833
40494 -64885 -31009
5690 53696 72780
25994 85800 48326
4520 50029 -35801
31457 93967 6253
7958 9678 -85811
11651 52216 -3747
15920 66467 -56038
29127 -80347 -37135
33312 37186 -12841
36694 -24316 10398
13917 -15048 -62055
40998 -64075 -33004
5220 -49993 48433
38073 -51588 96426
2863 -85619 866
23947 2698 -92962
26038 41212 -69029
27848 -69983 33185
30416 -34688 -81147
13867 -11330 -41305
23861 -50499 1679
40071 -29663 17540
33183 -96316 81445
23066 9703 -22424
33467 28841 -27374
5601 -76700 51230
24863 -9476 -69863
34935 -17132 -64061
12806 7696 19608
13125 2216 -52268
10632 -3289 -85316
23669 -1991 85037
41250 91563 -63443
38283 13936 -64680
20938 -76652 26855
39087 78042 8484
33588 71427 -6043
15264 -28371 -29142
25237 1328 -3736
35357 -45992 90013
4398 63140 18687
36664 13949 -15962
17953 39701 -76455
13171 -58261 84773
22003 39593 8077
14327 68060 25809
21024 20115 -91216
37818 27399 84971
15138 -58944 41108
22036 39642 -64995
34737 47250 20847
30439 93886 -62668
13649 -54760 98517
28360 84283 77895
26973 70577 97023
41554 -46035 -52031
8082 93281 74191
29608 -21601 7034
14587 -68216 18385
28700 -3727 -54500
32378 4842 55491
7846 44414 -30527
39804 -14023 69220
17405 58839 -65140
20411 63196 -1645
8329 -40748 -12564
5744 -84267 -47588
3464 18809 -79681
40167 -40076 51187
13782 -42155 -24037
16673 -58137 -5428
30206 54989 -72569
16607 11576 84737
32334 -51165 64999
34614 86438 41414
7738 -94098 -4918
32304 71977 -19042
18907 48836 -30664
16041 89930 52197
36406 58320 82039
4079 69059 50211
14125 57510 59727
1517 7171 41834
34431 84133 42803
30664 -18872 58346
31682 84502 73131
1111 24113 -38498
31891 92717 -22541
3732 83037 69381
6241 -39047 51472
38444 -95543 42686
39650 -45482 73741
20814 98325 48112
39126 84738 -68548
51 -27025 65178
19655 -10969 -47352
21073 66028 89177
41988 56418 42858
6529 75472 -51195
12893 -16418 29945
34049 55189 42801
3095 -33460 -40071
41261 75297 71191
15612 36914 -94307
99 67013 90190
13760 44476 42907
41944 -90010 34048
5256 30877 82698
18545 -17889 69516
10009 14130 423
13793 -80859 25887
26206 18007 58850
1091 82258 -54637
4004 29341 38673
26239 23692 -27906
27902 26836 17830
22695 91214 -46221
24840 -62333 -48065
30313 92299 -73095
36862 85224 10067
10822 -7663 -12450
7784 94149 36019
24239 -19759 -81353
15252 15800 -34941
10357 -73156 4991
33064 99203 -33591
9004 49135 -57836
32865 -84695 22530
12650 84439 27596
23195 66629 32974
16388 4466 92554
10513 -68904 -36588
4765 61130 74664
26385 -65374 96823
22935 5192 54773
16723 -58867 -93421
14179 17207 41332
1566 -33001 -25545
37163 -18455 57194
39887 33329 20830
30471 25330 82541
6776 -90383 -22925
6532 52114 70348
16233 -6018 -89321
37322 -18384 -92655
17999 5367 11822
27216 -51122 -53719
33584 -43921 11316
27433 -85302 29928
33128 74057 -54866
10620 -70599 -22848
39398 30874 -95943
36442 65416 -50851
16868 66519 8755
22212 -62137 25816
32244 23432 26447
7212 -97467 -88259
6204 -95197 -35835
33398 -82151 7699
37503 -90766 -56367
13811 -18774 48909
26489 60376 -77954
17241 -2904 84954
40092 73240 -75091
22535 93175 -32053
5846 -96016 71146
12996 -26429 -31186
24798 70152 89748
4144 71390 -96564
13597 72817 30552
21126 -54466 35528
34392 -42749 89889
21449 -86685 -11604
12903 -94532 -4268
31316 24390 -67889
18278 -86460 -18934
11348 -99567 -55365
4258 -27891 41417
22605 -22587 -80303
7878 -96405 -13694
25410 98953 -33699
248 49134 61269
34973 17344 47055
4535 24145 -81646
37610 95299 93988
35020 69610 -53764
18879 14323 -59358
31717 75566 -30171
36508 86937 -36136
38004 39188 47761
22182 47751 98739
41256 47205 -2602
18856 -21401 54060
6764 40409 40019
38873 -80792 -37711
30845 -89802 -90401
9821 55648 -11946
10550 -39002 2270
18166 49927 -62975
9637 -95966 -51793
38838 -3001 42529
15397 49978 -46411
9293 -16208 -26615
17700 -73572 76233
15862 -41306 76273
3018 46445 -66654
6599 85316 -66521
22607 38566 -45248
21370 -41465 -39200
40949 -68607 -5155
30858 59559 -94254
22298 -64028 -13178
28895 -54020 5510
21448 63589 -97643
39142 11317 95380
35248 -32034 19361
28863 27565 71973
5949 -61168 96954
6813 -49906 73953
41178 57267 -92659
40150 -48904 -97028
30720 -24713 -44956
29858 48470 -24013
1720 29465 79944
28374 72579 -89434
6414 -44312 71677
31903 89797 -77912
9952 39203 12994
13084 -60640 17190
38348 37150 85792
19700 -79866 -72681
7807 84833 -54503
31951 35151 71447
36352 -80646 -28449
10664 -47827 -47984
4186 34154 -11355
23806 1868 -81677
28375 59239 63681
19327 -46525 -94561
21683 -18799 -45068
15144 -7231 23826
888 -20531 -80495
22719 91830 -34146
12761 -40639 61156
20976 77220 -24487
12867 19225 90977
24531 -1084 -59492
40563 54834 -21047
28100 33504 55958
4843 -60515 4435
10203 94250 -90251
483 -60034 7368
33801 10844 58
5489 86850 -11866
13934 -8565 96594
31976 -48735 -38320
882 26586 78147
53 67717 35715
28600 83246 16863
20028 -69219 -58611
12201 -65025 -93067
27513 39874 -71062
12310 -25735 -10088
28311 95204 57333
23501 7169 73985
28119 -73121 77897
25664 -73141 36459
23919 88786 -77059
28615 -60098 -42877
41064 -56879 63393
20290 -52870 -60024
28455 31889 -91733
28871 31375 89264
25944 -22750 59567
29219 57240 8450
25089 -54822 -38178
32875 60302 -6636
1457 -83900 23805
16754 9169 -46810
25168 -34000 55117
35352 43220 25872
14238 10955 22014
32407 -60967 45615
25556 31208 -73428
35218 38694 -16870
3249 -24603 -13009
29190 93292 26061
3532 41930 -4162
29907 53731 78797
417 91585 -14573
17541 79603 53007
25535 53016 1007
10629 -87532 3785
36649 67904 -50145
38724 -67542 -62005
7997 67075 -88136
3299 36578 -7016
23792 -20846 33459
28904 -96951 -8351
26196 98163 31180
27956 -60066 -10294
37682 -84509 33860
30710 -28160 -60191
5993 -97786 67029
26465 -74640 16012
33728 89835 99862
36941 75185 32219
31778 -15820 -65539
12742 60844 -26727
9738 -76219 -77469
12037 50641 79349
28917 -39848 -74809
27043 -54779 -46290
36723 -15392 19549
35294 -11296 98192
14986 -8315 42154
3230 54266 -90234
15618 600 44926
27065 56544 8266
18661 -84100 97399
18172 -60673 74782
37513 42761 40078
27401 62320 87066
33901 -48449 -68360
7239 69190 -57972
37145 62602 -99897
6135 -84041 89196
2218 -24275 22479
18925 -75584 -49384
17843 91040 -98335
6232 50523 -62900
28858 30 95193
9815 -92732 97306
39418 8538 -53334
2861 -30936 53568
32312 97360 26805
33712 19396 91163
39643 -84613 12196
18209 -94804 -31371
897 62130 -3282
