40130 40888
48834 -49046 -46965
37085 40801 25229
55370 68470 43801
73629 60950 74518
69786 -91443 13331
44373 36151 7672
10657 40808 83870
38290 -30313 7099
41430 53799 91607
2655 -4464 65562
48583 -68713 65259
43539 62869 89020
67089 -72178 -7625
77922 29971 97106
10670 -35762 -23969
74027 -64465 -41381
68372 -9179 -30471
76274 -79053 41825
46541 -42485 -14632
77533 -25224 -48383
70759 20469 87427
41602 -55996 27237
40162 -10629 67260
21521 42386 -29599
19607 75889 80974
32389 66449 64093
19329 93264 72723
12282 -89973 -57839
61500 -61038 -81780
52042 30502 50714
41171 -86002 -62464
5467 -35109 66846
57736 74950 -7755
19707 -38664 -46363
40946 -97742 -87134
31506 57857 -99641
6866 -15708 29322
61803 -91903 28250
53590 90394 -27556
44651 54299 -72402
73708 -20213 -59613
52940 65092 -69821
12292 -32181 96992
71464 -65003 60545
42365 -35640 70332
80274 -31949 9710
13832 -19535 -32843
17517 -60042 56064
63484 -80060 13448
39872 -64695 -48028
48525 95497 -4527
23840 59817 24275
35669 19748 -75450
44972 -84196 -73108
5512 70430 -83897
63476 54692 -50170
74656 53758 -52059
70697 21252 48226
2582 -42459 17272
76359 12111 -56855
31271 39390 85368
60611 11392 -90558
69492 53518 89110
45599 -88801 -70323
38872 -53980 61249
12401 -7262 92022
14593 -85931 -68689
7722 41464 68347
17581 -1464 86296
66348 3641 74170
70168 -36233 38113
80362 -5191 45182
6381 -51884 -85596
10988 30622 75334
10814 -33968 44562
11266 -15939 -57876
73935 51953 40268
70808 -50643 22855
37898 -8645 53639
8026 48396 -12368
15466 70935 -36856
42687 -73754 -58860
47310 -34647 87353
40175 78558 97908
63692 -456 -4919
77329 51240 18631
25231 83714 97638
58247 72835 51240
74495 51797 -79411
69310 66600 14926
52095 47606 -53742
15201 -22623 31625
45964 -42661 -4743
76650 87010 598
29453 -1202 -99404
60625 -63142 -42116
36323 -37020 -53714
6762 86906 -5448
4290 76616 51614
47636 -52497 85965
56698 62419 -27520
9399 62074 -16954
17355 58550 -87849
1440 68305 84138
44968 -76140 77835
13530 -9545 -67795
31636 -61333 -52729
4196 23204 -92137
1195 -95060 73479
20676 -27661 12198
45097 65879 23341
40041 -12264 36151
80165 85709 54241
39905 -16819 57084
75636 -16614 78569
72017 21112 -95271
48453 -16290 91775
23824 -54018 -47736
22496 89299 22437
67238 -25118 -39064
38574 35871 52575
40872 -46058 36863
45004 33665 -39232
34400 -87991 25871
30889 -74494 21168
43170 -96883 -61736
44430 -33807 -8314
75365 92934 15838
40079 3428 95580
7448 37618 75522
4796 22177 58500
26760 -50841 42696
77396 31010 1669
64571 13715 8394
12803 -54571 71338
12543 -60757 61204
13198 -43210 97885
41021 -19323 -68279
958 79805 51611
66856 43467 71545
67403 75236 15360
14367 -15466 -67428
52934 -8152 86781
19892 -19820 -92080
24271 37418 57597
28953 33097 -82400
64410 -34231 -48657
35270 10604 39345
43078 49157 18197
66986 72247 -86990
35701 -90610 -63212
21028 -72327 22848
52651 -41489 -64707
60721 58738 18932
18348 58672 53215
44740 24505 -40961
64408 -57736 34521
45278 73927 76867
3173 79459 24521
44884 -95458 -43060
6634 -65111 -99565
3358 89553 -62917
25209 94794 -3525
57122 -66939 -87296
42967 98354 -59645
37277 59419 -78003
31200 77371 -35863
1990 -67950 -42119
37917 -42507 -5988
78039 82937 28100
30556 -268 26268
76234 50092 78252
29572 -37783 -82126
58461 31480 -54694
57619 74275 -16999
10734 -57893 13973
1903 -74617 -5081
44838 -14349 -89313
26046 69192 42183
41896 91325 25855
32355 30721 31857
43756 -67914 6950
5160 9992 56380
76612 46551 89402
16572 -87134 54873
76444 -11287 -62388
28034 -34977 95672
79849 1264 -11252
11294 79758 72457
16200 8482 -23471
15087 -64196 -49449
6146 58685 19171
61038 48606 -5064
25512 31581 63849
77421 19242 57100
59357 -85343 3523
2461 41220 -85809
67173 -39524 -62035
64499 -10120 70387
61558 97111 15863
34057 -74506 58302
13042 76479 51956
1200 -53617 -17551
11022 -39672 -40965
51198 11191 -29984
40660 91209 83919
57882 2040 7329
22141 -32167 38806
25268 21721 -30968
43439 -28086 47792
14085 76409 84412
7175 3660 -43940
76394 15857 -88030
31383 -41592 99593
51200 63434 -14490
42056 -25578 73587
14408 -36372 51014
2061 12030 -51787
27538 21135 31015
79229 4835 -5575
29981 53542 98491
34348 34822 52053
7207 58393 37854
5889 -11867 -78285
35387 -7440 63365
45362 41582 26811
37365 61062 -34279
67031 -1100 56361
48585 63584 -45462
38483 -23748 32589
16182 -38527 44768
31978 -83843 -65243
29615 83320 -27491
36617 -1004 30728
49160 -37356 -58175
2361 -79556 93801
76587 45685 9711
21478 94789 -24497
67081 2392 68428
6175 -65299 62194
70993 60929 -95380
40539 35404 25646
11119 -88034 -21898
61912 -75256 11488
4346 38860 93974
31620 33052 -61993
57626 34878 81072
50210 -58257 -10309
77723 28876 -40464
75973 71654 66934
26572 -46188 -79835
26442 -87945 9007
48031 22831 24897
58480 -70114 -11574
46513 -36548 28416
68569 -31940 54180
32034 -3604 68784
36808 -45858 92850
1794 -78070 44472
32327 2564 -60926
13062 43542 42695
1046 34225 -44870
18292 -17322 38630
43557 -98903 -92782
1999 81681 -71771
38490 54063 -17472
46257 -9490 94104
79848 -70508 -74238
49515 -41908 -79669
75027 -27644 -71894
21144 -37900 69827
75200 86686 -34672
5577 75335 -88617
53154 -34537 -610
24940 49479 72413
11024 -93476 48276
18183 45139 13040
22669 -29260 11072
13411 -26800 -44163
61229 -37937 -58134
34989 36310 -34407
68982 -95839 73125
5461 78483 67216
66006 21660 19733
19970 -52075 -98109
46021 -73574 47797
46951 -72489 -89680
52719 43491 -49785
5361 -34301 77650
57526 -35627 -11454
65312 -27305 -21881
42667 61954 -90726
31946 -69149 -77281
74394 -63760 4154
65920 -3532 89751
7724 -43421 -65799
20460 54359 83672
36144 -68202 -99872
66154 -86715 -21810
1483 -37505 -56888
16892 -6092 -45468
51820 77542 143
6540 13500 -89749
20931 46677 -86147
70296 -32883 -68518
32321 52209 -21901
40238 -19869 -94112
62390 28876 96062
4816 -72796 55328
39293 55291 -9278
11661 -24451 -91965
65255 -26373 71093
49204 89209 34367
32425 81240 -42884
66470 32571 52247
60280 49100 74195
32094 -63357 9304
33478 -98041 -18214
39621 -86242 32752
48736 99245 14908
34614 65071 -72843
17874 65053 59257
3888 14889 -63151
35941 -57772 -76323
62103 83373 -98170
50790 -9786 7398
63234 -32140 90868
78549 -44310 5712
39754 62821 57837
78670 78957 -86253
32528 -71388 -41857
37265 21460 -82525
28066 -40044 918
52140 99446 -35458
2770 -45459 -79555
30830 49468 30923
36192 -31097 -60108
66201 58806 60904
40692 -32063 75053
63732 -56399 99023
7206 8890 -66075
64608 23061 -13604
47849 -38359 -18794
79518 -26885 -77491
50233 21970 -11892
65314 66025 38369
29731 95448 57899
55286 -91754 18644
49107 -13435 -88632
54374 92950 24041
28363 26516 69978
40349 -26714 -25466
32576 -48001 33327
18167 -22385 -1897
41166 -32644 57625
5970 -78809 -95499
43497 -89801 7052
3994 76508 -32969
38802 -78691 4222
20936 -6518 -51347
11950 7195 43548
31800 -44909 20400
32402 -95217 12475
43769 78353 -54105
63753 3860 90682
15023 -47719 74468
61756 41024 27558
32965 57928 55055
33312 -69598 -93148
48064 -16837 -74930
31899 -1633 27360
72228 -56705 58808
77948 20307 -58468
69054 -71668 65114
36514 -78399 -89320
36723 70214 -54559
27879 -5915 -89142
1763 47590 91671
21713 -24029 -18289
60607 -37152 98985
4846 78896 12893
35921 -51948 -6711
12528 -51394 -23438
51937 39584 -65783
24251 -63474 53211
41487 -2095 -2854
30010 53292 -7342
37019 70850 -67095
44227 69964 -98285
72234 -31371 -94608
77412 -13534 -76284
64289 61522 -60988
31795 11565 -96693
50838 91040 39776
29707 -13582 52468
27069 -90196 -41828
1055 23940 -13893
71456 -16893 39914
18193 -88644 -9406
32947 13644 92383
59118 -61325 -59071
43509 -62716 80585
45860 78088 -46979
36926 -91525 -96237
17713 -521 -2849
31676 -16709 -19601
78608 61229 -16143
19355 -98640 -66131
77950 75559 -67781
22467 84942 -48796
34546 76573 44354
55732 11842 6427
61849 48273 44979
63249 84282 16118
61224 -37816 68803
66726 5753 22826
59550 -52302 11840
16348 49986 -83206
36479 52471 -37746
51971 -47949 -50451
39619 -95410 78504
42404 11575 29973
77374 32543 68319
11354 16444 23977
75441 94765 57618
1877 -30968 83833
49616 -56839 15027
38426 -36200 62319
45420 -5715 23537
61748 86687 -19683
39681 -66884 68365
9434 -31489 48097
4009 -73053 65621
67871 86498 -33611
74240 65565 -62716
57820 33333 743
31058 -41597 -28435
32927 99790 400
39182 -39089 80316
5414 -30224 31776
40566 84772 53966
43164 13563 20362
70457 77920 -55600
65038 26112 -24789
11137 -27408 29526
57305 -55225 -63465
5303 30469 -29138
62467 62307 -97057
8299 73596 58327
31228 16530 98559
72595 31315 35328
23857 6727 52155
56587 -74827 -51628
15628 73970 91929
3074 41407 -76008
54558 -58649 -49706
5080 4002 -37764
79085 77631 66720
67797 -45477 67309
2111 -93210 -6088
43218 86311 -33618
29492 -11632 74904
12961 -63290 82502
14912 40311 -76071
62944 -40676 43162
5287 6039 84842
67156 -59712 -99418
2246 -92579 -16824
29567 -48198 52983
22846 3515 33060
55050 15526 18087
40053 -981 46459
20360 45586 -4571
63903 -97852 9981
57149 -77973 -94064
47143 -61700 -38205
3593 46985 80875
24402 -56341 41527
29963 -20841 -14926
26106 -95671 -57014
32616 21517 -70172
21429 96283 -43990
3942 525 -99112
52583 65155 -6761
66050 -29011 -59008
46592 59754 5868
20606 86274 17162
62380 -82454 -2678
62549 -5977 46990
80111 -7448 73650
25174 -91324 -23123
6905 14010 -74494
46618 81299 48293
45371 -20879 1068
31118 16123 19500
14289 -80049 47628
4072 99047 -3864
59101 -16815 57132
3594 16825 99885
6843 -47175 -96165
65870 -17755 92836
69748 5749 -77261
66965 62773 -26027
78351 21866 66927
28405 26251 -48545
64489 -40077 22462
74378 -58994 -3657
34937 73042 26723
2552 73806 -44372
13812 -46216 -72125
29416 58488 -46656
26197 -74906 62511
80544 -24723 47239
18591 37593 43741
64908 82843 -15949
33675 57585 90325
16688 22802 -3878
41221 -77749 -9924
63361 -41812 91059
20359 13039 98985
68003 -45975 40580
72299 35094 -85893
56834 57337 79735
39896 -30693 76791
21467 77406 88268
58413 -90781 -54276
43113 -83141 -13070
35422 -5304 -50814
55742 -39665 -45442
7050 59677 -359
76441 46673 -49289
5543 20962 59180
5670 28338 -9554
68286 28890 59132
76108 35629 -74162
27025 -10188 37081
51848 97667 -49133
62558 -42841 63043
41042 -60490 37332
8535 -24921 -87212
35547 -88957 -47201
57925 13598 -24436
21910 17978 23623
59008 -15980 -62094
50169 -96679 -41055
8172 -40326 -6030
54373 95507 -92682
33336 -98044 95245
8169 -44582 20862
35051 -24878 -37316
16623 36712 18891
56797 -94430 74676
26069 -58480 -75171
49425 -57962 -25835
14136 24395 23344
77060 42121 -96084
47585 -78878 -4973
73681 -29751 30589
53622 80724 -75810
65935 64292 -11270
15556 42295 82950
7487 76664 -77378
50706 -37115 37824
66416 47672 20568
41104 -61096 -16749
17931 -19579 74729
59179 -40770 -40229
32570 18108 76150
20492 -44193 -92233
16772 35767 -19265
3829 91910 98567
24652 23465 34125
33840 52201 23877
4105 -63023 -69460
49751 65570 62048
15008 -43256 -4772
76379 -56978 -65194
36545 9536 17025
3088 -68404 -72319
6900 -50354 -75764
55472 -92734 -42723
22083 -41004 10150
58062 35866 47625
65747 -16030 95375
15944 -99312 -54505
51948 23061 48962
24369 -11345 12354
45791 65540 28094
73964 -41561 49775
21907 30299 50176
3624 13988 -27256
65193 84897 87301
582 -41883 -3722
34165 15435 -98889
41674 50125 73424
71261 58048 -13039
41145 -93015 35677
57674 47239 -88441
34690 86951 -50382
66569 44703 20538
24349 -13109 94072
4253 -75545 -88117
57533 -62513 35065
28090 -22667 65037
74853 -49300 93631
69598 -93682 71378
58670 -72314 -76485
79844 -76084 76790
43480 5555 -91825
25454 31062 5341
19910 -90928 72356
65620 98614 -49351
7768 -55108 30500
19708 36616 81748
71026 -78485 53850
76374 -94878 -16092
12615 26507 -44989
78666 -9975 49412
36573 -88469 75772
39301 85417 18088
70425 -4817 15821
65864 -59453 -98852
28213 -573 90205
64056 97163 -26934
27357 -39138 75304
77987 -43501 53346
7349 -80972 -15673
11537 -32036 -91805
25666 -56635 -88291
29248 25207 22859
76341 51894 12238
73644 7195 85433
9271 -54263 83639
36719 -82578 -51586
75844 57900 34346
5405 -88789 -33984
35596 60897 -72580
72900 -70378 17469
51219 -26802 -63142
60342 -78604 7814
49988 -12869 -46209
19376 -36690 -64240
58375 2136 -10157
248 3496 4805
33839 -58066 -88544
66929 -75138 -84637
63756 -58691 -72244
55109 -87222 34760
40936 -97254 60565
22238 40363 -86760
24891 27739 51706
42557 32313 -12775
25945 -72733 -95230
21916 -76472 27116
24782 -71286 38224
3549 18420 -2848
75485 32042 -79445
56266 -59795 95828
26163 -9942 13630
36910 -49913 -77905
12474 -51017 50390
19358 -31871 99140
25277 -16915 -91061
37889 17056 77867
68723 84915 19265
27525 29252 -39577
6638 -59697 78241
24747 50549 18180
28895 -69157 -74932
40557 -98780 -7849
69690 81110 -36095
68018 -44374 -76549
51364 12582 50426
49760 -23095 -50814
75235 23551 44643
9021 -44546 3774
80200 -93226 95349
36274 70200 -95543
64239 -55480 62314
14382 79371 -65307
75837 91772 -74124
56340 27169 86236
44811 -23951 76490
60466 87667 42687
44862 -86581 -36131
9103 -17659 85455
39941 -21586 -16832
53187 -31501 -79652
8333 -96222 -74309
46086 84469 -74200
53146 -87366 19580
38901 -97757 -48554
67511 -1485 -1611
2036 -98339 -39952
20501 -40296 13423
75695 6054 -33967
67216 -40641 -16363
60002 275 86966
20588 -87158 66492
70282 84355 28595
54794 38123 -3261
32403 -20057 77666
37769 -32769 23691
34715 -45192 35227
80698 52453 24698
31095 -52 33258
27509 -76601 -28718
72984 39687 68306
38242 -3407 -53435
1510 -67005 8679
43137 30767 49302
4851 87084 -3169
6347 -70369 -55720
43272 21854 -76430
8484 -74 -20722
80868 -55862 35977
61106 16451 -43574
4978 -25404 54918
72587 83285 -1673
63517 90195 37742
9603 -82550 78800
65506 -1568 59034
39317 -30629 -48226
30814 -88957 36077
40146 84112 74230
47924 47961 -94707
64523 -11586 -15250
46058 -95742 71091
49193 -97454 -951
15656 -7663 -59732
2586 -72635 55925
17315 49729 85585
46710 -26795 41125
24867 -80457 53897
10713 64069 60531
41953 74736 -63787
32971 40390 -23885
17578 -47618 -38107
58466 40753 2647
19750 45472 37410
29086 -16607 -59328
29643 -99640 45704
48548 -75686 45088
12174 61229 39041
75528 81372 -79668
77715 95089 99064
4731 -46633 8040
72051 -19598 54689
17496 2354 26428
11170 -88385 -24011
24920 98013 -36087
20829 26963 -31120
16834 90513 52505
74694 -76749 83163
57787 70666 -670
11647 -15169 -85758
70720 -30183 -56348
74940 72689 90007
58075 46192 34344
4963 51006 86617
28534 76771 -83038
78785 768 -64407
37780 -57193 -2640
77218 -9690 -19561
7923 12139 50122
24285 -99216 25659
77553 -99248 -70998
27052 -77514 -34
76220 -78350 -48405
49693 3813 -66966
58055 -49754 -28486
6929 38516 53377
5401 26944 7985
697 61535 86721
38681 -58188 87813
28217 61763 21151
74520 42727 -81849
12927 4258 48675
38559 99436 -4395
76106 -34798 -52827
52742 52778 -17568
15389 -80074 -52312
3252 -24043 36537
13726 57966 43301
5116 81868 -83305
24795 -6372 58920
37871 20781 8569
62811 -7687 -19725
70254 -90861 39272
78071 88013 2360
45473 31607 99219
47019 -37711 -86791
53876 -18002 -34161
20467 28005 -50167
67873 81656 -51299
70202 -49590 -96917
65877 -76816 -77637
8957 -89396 83640
18632 -212 -76618
17353 -21059 62823
62695 -33999 -93145
26894 48927 -55635
56963 -3670 -55794
47295 -251 5334
899 -85773 -27937
6310 -12227 -81334
72483 -93116 61682
22549 20918 -75307
35080 2107 -90364
77600 -16025 -27966
39595 39105 -53860
60281 96463 78461
51690 -1203 67915
28027 -70062 -46469
25902 -56058 12678
24365 -79103 53277
7229 -12621 72637
62141 -47456 80465
48727 38848 -64745
38810 -62151 38503
11884 -98230 80585
28746 -26160 96214
48415 49963 30910
21653 -13916 57840
16052 -38465 80060
3445 -58916 -22312
26953 25499 -96289
31724 -69101 85583
79492 95196 12262
38347 10422 49684
68971 54473 70477
26654 53282 -6731
32423 34127 17092
716 20308 -84198
18769 -41317 -98510
43390 4940 209
39415 -19735 84127
54557 -92028 -42465
55279 -90771 26898
33088 -38542 62010
76256 54134 47186
16158 10158 -96336
42392 37221 -43758
22907 15260 -7633
44701 48600 -62472
54874 97305 79159
12827 43771 67507
16332 88899 -13659
21837 20468 -15419
57173 80777 93999
37675 78176 40191
61527 -10545 6437
54911 -6800 -18597
71942 -58473 90337
24598 -75048 51879
21506 -64593 90932
9374 12822 -50914
68070 -55988 -54508
54266 -41300 -49496
55017 55781 -43280
62619 51263 92934
1456 -85338 -53202
12158 93857 93114
38434 -68176 -28516
42012 -87465 54653
3546 -70133 31046
75222 77527 -61804
2272 88413 -90371
68203 -92894 37080
31349 -77272 -88270
2802 3645 -29199
10181 -886 1697
20021 77410 41698
17854 -4029 69426
26771 532 -32902
10445 -24951 48055
7935 4174 -2834
40706 -82550 18750
52368 -30802 -98239
68708 23910 85089
12252 -78965 -90168
80991 14213 95257
9235 -60551 6924
66815 15637 59281
80133 15492 65406
13668 7100 58420
28207 -66802 -38542
61541 91638 -68432
79691 -13547 -65135
14384 11522 6807
54767 -75417 -55774
44156 -98069 65408
66468 13568 -22582
78761 4358 70710
8584 -13130 -7314
46904 -95082 -55817
49000 -52386 -85642
38393 17355 -50213
79603 8704 96903
21960 34862 29426
38261 31214 5539
77268 -77764 -982
76336 63217 -10359
75432 -28701 -62728
10118 -93874 -6318
46959 -28039 63785
31289 -21 24740
39807 -5470 25555
68358 -93437 -2695
37661 39899 -11608
39335 -82604 62121
33816 10664 81211
42325 53819 31622
14899 -10344 32876
22597 70960 -10130
38143 -32918 -73636
12699 -91276 -44444
79502 50553 -23032
67207 -64077 57045
38882 -71903 -84176
25805 -79047 -87729
14208 67706 14718
56347 -56057 54869
46886 80407 -8910
66888 20763 51133
16521 35190 -92626
73662 30569 -51719
76161 56145 -69924
8639 -7267 -51734
43110 72247 -53847
35176 -25865 89996
36691 -67958 72354
65407 23966 75014
26865 -32602 -36627
62826 36838 82611
21424 -79642 -35125
45665 73003 -52849
33110 54945 48459
10539 -74760 -75352
23971 -76348 95259
70704 -85012 47604
56953 -86837 -28749
65986 1703 72635
13273 -93328 92129
50763 -50361 -20707
53156 91308 -4762
62155 -81977 40959
72633 -18509 -74391
43694 17770 -36125
28371 30688 -66561
40449 -23317 -91447
75274 -23581 -52805
27494 -65248 -52025
40365 -70429 -18480
76025 17286 95555
59991 30928 73520
64103 -48649 -64368
61896 64626 -40489
34083 16382 -22563
68176 -6186 84776
23418 -57668 84474
57547 69184 82171
4330 -44170 -66110
46284 40284 -32403
51281 -8998 -78431
60974 -1519 -53218
18845 21778 -96378
40794 -1158 33518
59048 77290 14244
36986 -49733 60388
59385 -41225 25102
25010 -71660 7515
9851 -13201 -45209
28765 -85671 -88798
19171 15284 64462
30846 29820 96960
2983 54736 53306
64845 -55328 -29259
39175 50329 90968
48020 60271 41419
8498 23580 -84923
37813 -26221 66780
12660 83166 58677
16095 86270 85912
66935 93799 54091
28836 -26034 -32523
19516 68663 -92798
32247 -88413 217
9569 95442 -90526
36280 -5243 -85250
17428 48894 -44800
43060 15347 -53998
73508 -4765 48164
9806 -15750 -29221
79235 -82923 -38714
54366 -13391 -96525
27836 40332 29480
36368 82117 67399
57979 11593 -79120
58334 -13448 -69800
62848 18105 -81867
19720 -4691 57176
37001 -82037 94022
61366 -71365 29572
14713 -65491 290
79167 41663 -48062
9368 -24229 -60263
68047 -68793 2542
37374 -16295 -96973
